0.000000000000000	0.000000000000000	7816122.492447990924120	3315854.945198557805270	1138636.864926053443924	979209.690393339958973	384298.946858593088109	1068947.806106235133484	684624.396975219482556	495974.583686257305089	345037.223878944001626	255774.111542393773561
2.000000000000000	0.000000000000000	3062038.844937724061310	1450962.790778198046610	544662.582187342224643	418027.065170024521649	172893.969164443638874	504360.917610482370947	317076.449431538232602	213661.982173387426883	144995.084114897676045	111239.008489198313328
4.000000000000000	0.000000000000000	153138.580444745806744	233431.992648112471215	150553.585364381346153	52994.403988505793677	31763.612275598468841	114223.928801047557499	65611.345802457741229	29359.502787369339785	16212.637864174064816	16246.807644301577966
6.000000000000000	0.000000000000000	-910578.301030940376222	-336737.449191700259689	-43690.125542829286132	-115888.293151216435945	-39092.123807942327403	-101463.160322069321410	-69770.913912022369914	-56932.854471797072620	-41310.114873226724740	-29202.490992296421609
7.999999999999999	0.000000000000000	-129111.799489337761770	-259545.534741238254355	-38068.550534289570351	-88621.026249142159941	-39673.239086178873549	-142700.349758868280333	-89070.329711901998962	-45215.089604111897643	-27573.174097304734460	-25108.887420595681760
9.999999999999998	0.000000000000000	554532.470552130020224	340900.922384128847625	108402.398112694601878	134796.204694728949107	30020.266440888895886	-9487.639509349284708	7713.098402819004150	64512.797390424966579	57423.460191939979268	28527.618359403761133
12.000000000000000	0.000000000000000	175864.851664864138002	152016.961431564239319	41553.899898697920435	128497.974787115657819	22079.580337000810687	156953.024142940150341	96442.644027725997148	74751.371466887445422	47660.841645960026653	37916.306107518139470
14.000000000000000	0.000000000000000	-24862.112636078971263	29166.262533093467937	4780.691503260551144	40787.190249311934167	5945.216782966685969	119320.798466523541720	74300.509643329962273	33748.844671323895454	20284.674251282998739	17687.420645886650163
15.999999999999998	0.000000000000000	-47648.422350699256640	-27651.174311283648422	-1917.227073617470751	-10971.188381784984813	-2607.206245685784324	100991.307425389473792	64295.142779723581043	6006.744725972986089	2246.590928585444544	3776.147354158588769
18.000000000000000	0.000000000000000	80912.570939537443337	-18435.349101566836907	21460.144168063812685	-26777.161106175084569	-3577.688748956610198	101964.551019538004766	66426.543436906868010	-8474.928369165285403	-6453.408322132650937	-3817.513767666040167
20.000000000000000	0.000000000000000	34287.674768701202993	32008.982512966907962	49424.425056321117154	-6630.727923858408758	3033.769273154206530	122240.529248969003675	80694.711614879837725	-9696.174614090927207	-5815.323500871279975	-5093.562719587233914
22.000000000000000	0.000000000000000	5749.548090849954860	13666.587120344980576	18144.626073669107427	27173.352612755079463	9270.243823549988520	161819.242113682645140	107099.647313642475638	2343.005991196061586	4160.845392369552428	-51.999501604993448
24.000000000000000	0.000000000000000	-4701.809094016181916	2022.509674912680111	716.089576679742891	12254.929250966528343	4114.476558605896571	210414.117060615040828	130914.351781316712731	9412.534312663299715	5925.141863681626091	5188.747109991543766
26.000000000000000	0.000000000000000	2933.603214102626225	-2923.249823329976607	-2861.184434646988393	2186.858268310392759	667.619714264088088	118763.233887492693611	73129.318238632084103	6054.445310584384970	3857.764801706667185	3347.903201097955389
28.000000000000000	0.000000000000000	6143.004516250569395	-1170.691374382982303	7412.804039688917328	-3030.860335213305916	-1070.326709475438747	50849.338492885923188	30519.493507833740296	3960.447653275923130	2628.519296672761357	2162.235165555197000
30.000000000000000	0.000000000000000	1645.781474601725449	3287.416272945009041	17532.990744093473040	-3398.226559604568138	-1099.362712612680298	6672.430876794580399	3084.877588921680399	3130.541340737916471	2237.405348579914062	1631.743003363269509
32.000000000000000	0.000000000000000	-566.719430857828229	1278.681524696353108	6530.697532082574980	1084.759595136591543	580.511704852357980	-13767.488960781087371	-9174.529518103985538	3564.726372970364082	2684.422957428119389	1756.426714522172006
33.999999999999993	0.000000000000000	-494.498200128114320	47.187909976462493	-253.571923216483469	1738.001701763953179	624.622227043778821	-10470.421019841280213	-6258.727813243379387	5263.002749973266873	3969.572123217380977	2536.286299031904036
36.000000000000000	0.000000000000000	1102.109434112984900	-407.064571214656894	-2819.817621803676047	553.027367088535129	193.205084361724232	16563.634699614103738	11832.282703503535231	7979.892157747520287	5376.092100393301735	3971.321756892467420
38.000000000000000	0.000000000000000	389.386334576116496	-84.075918877006202	-1168.039563679004004	-163.530622703466008	-65.448078943121430	15884.225949570520243	10117.991181150040575	4073.193989660777788	2693.796433818420610	2148.271053511203718
