0.000000000000000	0.000000000000000	12523660.823006328195333	5714388.331751109100878	157768004.789017796516418	152616209.818578958511353	131387869.729182735085487	212270877.212063193321228	199808120.209381848573685	167805460.376294225454330	156824291.820810616016388
2.000000000000000	0.000000000000000	-2247042.665743249002844	-1448327.037513132439926	-16403282.831183683127165	-58393736.410426042973995	-54479404.928342081606388	80990707.432075351476669	79845625.315365076065063	67910709.874962538480759	66134520.333888828754425
4.000000000000000	0.000000000000000	11792876.011871421709657	8634641.748338287696242	17254983.932944938540459	14091169.409792227670550	8482673.795329164713621	201158587.026306927204132	178744002.899913817644119	156048330.541030704975128	142112548.640778362751007
6.000000000000000	0.000000000000000	37864075.506513558328152	3042497.881322337314487	258742805.081403315067291	370070927.279233574867249	320274105.900196313858032	572774515.994758725166321	496503252.963028609752655	432218322.374499380588531	384758376.741479754447937
7.999999999999999	0.000000000000000	42272054.856441996991634	15799200.501769896596670	-69807817.491053715348244	398684422.857784211635590	388180172.731141209602356	499036290.631082594394684	430483818.659502387046814	375096805.983476996421814	332345244.514993906021118
9.999999999999998	0.000000000000000	71242194.650785759091377	95848580.404609262943268	270646920.822482109069824	650842326.083994388580322	627733341.739686489105225	533038887.192195534706116	455666884.663471281528473	395523718.714615404605865	347098270.369340479373932
12.000000000000000	0.000000000000000	108449313.040554404258728	-20112345.473428171128035	1655956682.423603773117065	1373626854.325502157211304	1233792868.819733142852783	945038062.450780391693115	805268459.527026891708374	695238823.075036406517029	607441017.168677091598511
14.000000000000000	0.000000000000000	42155860.838005170226097	-10895387.933253329247236	1988952439.416815519332886	1434336594.054813385009766	1232312476.612885951995850	996250511.837082386016846	848671713.334062814712524	731539573.057005167007446	638597472.580984354019165
15.999999999999998	0.000000000000000	27222205.526919119060040	382780944.475916206836700	951886076.922827601432800	870903801.707783460617065	690367117.086603999137878	623537385.264986753463745	529617291.020977675914764	455717024.050021529197693	396465544.137492001056671
18.000000000000000	0.000000000000000	63648347.107296712696552	484852531.726942121982574	825618218.156111001968384	1050479558.125117421150208	796143234.033878087997437	686641231.020278096199036	581111509.607254862785339	498482653.763396620750427	432272953.207286655902863
20.000000000000000	0.000000000000000	49349294.754359789192677	16424565.558709619566798	1174446223.420735836029053	1493472970.658601999282837	1152173963.553135156631470	903882030.965410828590393	764450546.445490956306458	655022833.666539311408997	567968596.139673590660095
22.000000000000000	0.000000000000000	23426861.958713486790657	-71897150.478398665785789	498325652.363932013511658	667247801.635437369346619	462971682.120637595653534	381341544.062151074409485	321310275.696314036846161	274362377.760443747043610	237006509.408754885196686
24.000000000000000	0.000000000000000	21487562.387525849044323	94947582.003141239285469	291495305.668933629989624	427591915.163007020950317	249679157.463304013013840	213154385.110251724720001	178364216.017875343561172	151399599.895965248346329	129996005.901415482163429
26.000000000000000	0.000000000000000	24181124.549775041639805	24374940.027324929833412	553955183.335744261741638	774505311.241312503814697	512296389.581131398677826	399320554.109712958335876	335612367.410174906253815	286134500.073104023933411	246937085.617655277252197
28.000000000000000	0.000000000000000	5422112.894651610404253	2049935.907570239622146	228247253.987385451793671	308573363.845714986324310	191113549.394497692584991	150584365.083912849426270	126342885.620492562651634	107598497.467316433787346	92791958.859967365860939
30.000000000000000	0.000000000000000	-835385.736339826835319	24308968.675012219697237	61273055.968808211386204	64815216.875927887856960	21043654.722464792430401	18767544.052390046417713	15389626.759081086143851	12899968.734398499131203	10991863.420236330479383
32.000000000000000	0.000000000000000	5408628.656800775788724	5162107.831881575286388	114379023.937290355563164	134070530.506794273853302	69190497.473257780075073	54002098.748885951936245	45055702.879109628498554	38233531.032905630767345	32888134.185768041759729
33.999999999999993	0.000000000000000	1962828.189980168361217	-1597769.109086344484240	88179663.059338539838791	103982741.137812435626984	59264080.901702925562859	45886072.580053329467773	38458945.249544046819210	32756893.483533494174480	28270754.548868905752897
36.000000000000000	0.000000000000000	-24718.477989769369742	4029337.852108500897884	11431612.462830819189548	1640777.632692568702623	-2475398.969431564677507	-1450342.691590073285624	-1182905.802474271273240	-947999.242370716412552	-749176.779060737113468
38.000000000000000	0.000000000000000	235113.102541628089966	1756853.368761559715495	6866354.871401049196720	-2594948.795622372999787	-4259904.237523229792714	-3020326.076202724594623	-2473434.719104212708771	-2027841.858816472813487	-1665433.412663958966732
39.999999999999993	0.000000000000000	533391.874976254883222	-45885.643232004891615	24586272.114794466644526	26476660.917805943638086	14675477.259794354438782	11286377.454429000616074	9501125.893233148381114	8136279.158077931031585	7064694.327800081111491
42.000000000000000	0.000000000000000	-730.923334107981759	1127023.888111921260133	1489546.231905899243429	1306562.825786510249600	445686.056438480678480	388064.295023849175777	327498.207514855079353	283968.045179573120549	250933.881647699192399
44.000000000000000	0.000000000000000	-116303.778615545117646	835198.591177951893769	-4867692.306932850740850	-4542431.731800353154540	-2782724.182826037053019	-2082147.147905407007784	-1737895.233976041432470	-1471653.708366080885753	-1261476.728113004937768
45.999999999999993	0.000000000000000	79348.521781094706967	-183802.154788414889481	2741824.830207359045744	5218560.313837278634310	2874777.914542902726680	2247411.000032976735383	1924070.678184298798442	1678006.341963537037373	1485013.547663792967796
48.000000000000000	0.000000000000000	13876.109478031330582	-178913.205536349763861	478636.512544175318908	812331.208505759364925	429230.773210205428768	334726.586136159254238	283705.083067522267811	244978.347541852883296	214664.387617079453776
50.000000000000000	0.000000000000000	-12273.738191617809207	113521.873035029318999	-404733.294843907933682	-801143.713950721896254	-462966.211648689175490	-360771.632209664210677	-309977.378573866910301	-271174.923116582795046	-240695.686031577992253
51.999999999999993	0.000000000000000	898.978772147256109	-2929.701015884464141	91715.408043108604033	378135.546467833046336	198186.959966219117632	160916.344995506398845	143023.293260130973067	129546.529988229798619	118933.326717820120393
