0.000000000000000	0.000000000000000	14175025082.132051467895508	5049802593.362915992736816	8033319666.058908462524414	4702889108.878257751464844	2804448086.841637134552002	437070752.523349761962891	400527383.165720403194427	188852860.405412405729294	147919613.902961909770966
2.000000000000000	0.000000000000000	10599578770.433168411254883	3370833642.236207008361816	2886902627.846304893493652	1645076606.753609895706177	1045013333.204205036163330	904000668.961053609848022	707311556.524714589118958	629844871.932041406631470	532102788.133975625038147
4.000000000000000	0.000000000000000	8482817579.630285263061523	2674526679.797152519226074	549650998.520024418830872	295150284.120428085327148	259928177.865528225898743	1000972126.447680830955505	766922158.900629520416260	752231361.514931321144104	642378549.165998816490173
6.000000000000000	0.000000000000000	7109056196.456670761108398	2243165841.140820980072021	1021564778.080056786537170	653110140.978712081909180	449192620.825605213642120	727985124.983234524726868	579359190.293468117713928	556012329.154084920883179	478746896.999034166336060
7.999999999999999	0.000000000000000	4771896852.815122604370117	1523168468.021965980529785	974034047.902401804924011	710813155.277104020118713	435075680.153280794620514	416607447.427531361579895	340380709.773673355579376	324362664.013351440429688	280626552.180919647216797
9.999999999999998	0.000000000000000	3284802147.504236221313477	1124570276.092937707901001	498376188.038831472396851	463559366.802888095378876	280182648.432896018028259	256802962.121170401573181	208366529.956446439027786	210387634.341665685176849	182901283.059925198554993
12.000000000000000	0.000000000000000	2517365078.937164783477783	710833965.558708786964417	436043404.899443984031677	444258116.208310425281525	307108586.854934930801392	189687958.258691251277924	155663151.770856022834778	162392625.546367287635803	142700680.704886019229889
14.000000000000000	0.000000000000000	1276162695.745749950408936	333133275.668541789054871	390628944.558802425861359	363334909.393580973148346	261716582.908624708652496	135854570.882440388202667	113110698.871765255928040	116877913.499471560120583	103259975.244890883564949
15.999999999999998	0.000000000000000	553355631.201785206794739	226729049.638318091630936	132368282.240092441439629	125858869.724675163626671	72182489.001807346940041	53646762.165848188102245	44436677.958637371659279	48049333.879444718360901	42434984.891048602759838
18.000000000000000	0.000000000000000	348943885.305272817611694	205291035.344921708106995	32018176.232223782688379	43294788.259097851812840	16032536.542410707101226	22793811.549949493259192	19083670.996889848262072	22396990.826172858476639	19996121.825625840574503
20.000000000000000	0.000000000000000	217941232.717574387788773	62855158.753672242164612	55214825.563477054238319	75210706.710468620061874	56250860.785140283405781	29745482.203224699944258	25402502.490825340151787	27993472.575688488781452	25202489.622031152248383
22.000000000000000	0.000000000000000	70720582.653982579708099	8082672.106338817626238	20600120.989833474159241	24700601.102531589567661	16049632.429791942238808	9858570.021849095821381	8339150.629939001053572	9504373.451452868059278	8541446.773312475532293
24.000000000000000	0.000000000000000	20403052.526497080922127	20933298.166048720479012	4599302.014181297272444	3085538.502729322761297	-334512.918670714425389	1339026.592389494180679	1085987.181410894030705	1604560.252910880837590	1449944.167716374853626
26.000000000000000	0.000000000000000	30064203.147779371589422	6383879.662562835030258	7212368.636520626023412	10365518.911061817780137	7098424.739752219989896	4186851.914845903404057	3643012.145241019781679	4294032.980062534101307	3927981.805242851842195
28.000000000000000	0.000000000000000	8197709.730123597197235	277667.784268375020474	2917819.600510504096746	4164127.243053213693202	2792676.750982848461717	1660508.192567232297733	1437514.038960211677477	1702234.545028117485344	1555485.213106515817344
30.000000000000000	0.000000000000000	-1010094.705002669361420	2202244.789493997581303	230928.439706278208178	69315.497396517588641	-159172.071530073473696	8737.940024804393033	-230.185444292158195	38890.514056742562389	36695.231175485925633
32.000000000000000	0.000000000000000	2440789.842400596942753	626069.109112129081041	331878.789916308945976	288605.766045499069151	95559.271852591802599	106780.073349176236661	94772.725838641767041	143570.028364063327899	136588.616402258281596
33.999999999999993	0.000000000000000	915982.509503763983957	-73261.686588655473315	459046.629590626107529	628262.761024292209186	415648.907926954969298	249879.017766692268196	220449.350139894027961	271105.329854153213091	251315.356431910156971
36.000000000000000	0.000000000000000	-121574.695328218760551	104252.402391647294280	14127.323323327336766	21485.942024482064880	-284.787403378184649	6161.893310301841666	4869.226742082161763	8572.873760775735718	8135.122714694242859
38.000000000000000	0.000000000000000	-120576.908419966057409	61267.426631656089739	-41072.107001049662358	-67590.683825272019021	-56029.389676138242066	-28843.646103949820827	-25524.367430628743023	-28544.945630953046930	-25960.145517376411590
39.999999999999993	0.000000000000000	102637.474020564623061	-13518.973502309503601	72519.876980728833587	83100.822122767844121	53948.673788128799060	32743.445365125702665	29339.224224935504026	37364.322788272118487	35124.023226046068885
42.000000000000000	0.000000000000000	1552.448866965713933	-3499.204043715422813	6736.518129393800336	9020.082539802288011	4873.037015708756371	3373.775325285338113	2990.975402402420968	3955.713157934741957	3726.859873292604789
44.000000000000000	0.000000000000000	-22371.800996407950151	7164.710342820618280	-12896.472028405001765	-12466.673396922342363	-9075.152861198463143	-5127.045833614036383	-4605.536492116307272	-5682.818935282943130	-5311.059161235859392
45.999999999999993	0.000000000000000	12033.739117313751194	-1111.155961662666414	6427.584195910674680	9997.857073834145922	6317.291476847773083	3828.150852598384972	3472.500514336370088	4532.543065491278867	4315.292111906958780
48.000000000000000	0.000000000000000	1777.158541164305689	-1457.963105197694176	1118.573734451116479	1871.715150328014943	1117.007542545175056	712.596700427710175	645.523641364765012	854.590374600252403	814.451373063057304
50.000000000000000	0.000000000000000	-2169.449764469742149	713.164318770984551	-961.902052500474042	-1320.073694992640412	-907.404927231049555	-515.634429215378759	-468.002124167951308	-597.166864678647357	-566.742568048551789
