lambh	lambe	m	B0	E0	h1	Integration 1 (meV)
2	2	-1	5	-10000000	3.3000000000000003	6.375707230924643
2	2	-1	5	-10000000	3.5000000000000004	6.365918784315798
2	2	-1	5	-10000000	3.7	6.356498727238679
2	2	-1	5	-10000000	3.9000000000000004	6.347224349897501
2	2	-1	5	-10000000	4.5	6.318508503420713
2	2	-1	5	-10000000	5	6.291723583432341
2	2	-1	5	-10000000	5.5	6.261217752190302
2	2	-1	5	-10000000	6	6.226727922808573
2	2	-1	5	-10000000	6.5	6.188501465397325
2	2	-1	5	-10000000	7	6.147089271828358
2	2	-1	5	-10000000	7.5	6.1031493658863925
2	2	-1	5	-10000000	8	6.057265663909439
2	2	-1	5	-10000000	8.5	6.009788259883365
2	2	-1	5	-10000000	9	5.960736779904376
2	2	-1	5	-10000000	9.5	5.90985290953015
2	2	-1	5	-10000000	10	5.8567344682065
2	2	-1	5	-10000000	10.5	5.800980855924996
2	2	-1	5	-10000000	11	5.742288504318499
2	2	-1	5	-10000000	11.5	5.680491613452671
2	2	-1	5	-10000000	12	5.615567387265536
2	2	-1	5	-5000000	0.1	6.380825236459791
2	2	-1	5	-5000000	0.30000000000000004	6.460902604059241
2	2	-1	5	-5000000	0.5	6.516443344388609
2	2	-1	5	-5000000	0.7000000000000001	6.541519389908704
2	2	-1	5	-5000000	0.9	6.541011976180487
2	2	-1	5	-5000000	1.1	6.524352561387886
2	2	-1	5	-5000000	1.3000000000000003	6.499811925010725
2	2	-1	5	-5000000	1.5000000000000002	6.472732119834671
2	2	-1	5	-5000000	1.7000000000000002	6.446061212199923
2	2	-1	5	-5000000	1.9000000000000001	6.421260290840171
2	2	-1	5	-5000000	2.1	6.39892859860933
2	2	-1	5	-5000000	2.3000000000000003	6.379247516960862
2	2	-1	5	-5000000	2.5000000000000004	6.362085610561669
2	2	-1	5	-5000000	2.7	6.347262211252051
2	2	-1	5	-5000000	2.9000000000000004	6.334561319856436
2	2	-1	5	-5000000	3.1	6.323701471494218
2	2	-1	5	-5000000	3.3000000000000003	6.31441943699456
2	2	-1	5	-5000000	3.5000000000000004	6.306480283294816
2	2	-1	5	-5000000	3.7	6.299644567312264
2	2	-1	5	-5000000	3.9000000000000004	6.29370784363846
2	2	-1	5	-5000000	4.5	6.279448687391458
2	2	-1	5	-5000000	5	6.2692686077974376
2	2	-1	5	-5000000	5.5	6.258437255291489
2	2	-1	5	-5000000	6	6.245316958333366
2	2	-1	5	-5000000	6.5	6.228676754529244
2	2	-1	5	-5000000	7	6.207708181001368
2	2	-1	5	-5000000	7.5	6.182038373014918
2	2	-1	5	-5000000	8	6.1517519720778715
2	2	-1	5	-5000000	8.5	6.117388504008201
2	2	-1	5	-5000000	9	6.0798010954884365
2	2	-1	5	-5000000	9.5	6.039849941381735
2	2	-1	5	-5000000	10	5.9981241978009665
2	2	-1	5	-5000000	10.5	5.954865525313568
2	2	-1	5	-5000000	11	5.91005865122303
2	2	-1	5	-5000000	11.5	5.863557860282025
2	2	-1	5	-5000000	12	5.8151785888084255
2	2	-1	5	0	0.1	6.513072863063603
2	2	-1	5	0	0.30000000000000004	6.514221616359426
2	2	-1	5	0	0.5	6.507163117012934
2	2	-1	5	0	0.7000000000000001	6.492480775300288
2	2	-1	5	0	0.9	6.471690735071941
2	2	-1	5	0	1.1	6.446661100985603
2	2	-1	5	0	1.3000000000000003	6.41917939092642
2	2	-1	5	0	1.5000000000000002	6.39077860436011
2	2	-1	5	0	1.7000000000000002	6.3625879725199335
2	2	-1	5	0	1.9000000000000001	6.335372397001309
2	2	-1	5	0	2.1	6.309611459415359
2	2	-1	5	0	2.3000000000000003	6.285550366693067
2	2	-1	5	0	2.5000000000000004	6.263261789537263
2	2	-1	5	0	2.7	6.242686347236856
2	2	-1	5	0	2.9000000000000004	6.223730795532337
2	2	-1	5	0	3.1	6.206269680031144
2	2	-1	5	0	3.3000000000000003	6.190174779401823
2	2	-1	5	0	3.5000000000000004	6.1753063033791
2	2	-1	5	0	3.7	6.16153381554276
2	2	-1	5	0	3.9000000000000004	6.148742706623043
2	2	-1	5	0	4.5	6.115246066348235
2	2	-1	5	0	5	6.091784761646244
2	2	-1	5	0	5.5	6.071373822919923
2	2	-1	5	0	6	6.05348602055264
2	2	-1	5	0	6.5	6.037708469481072
2	2	-1	5	0	7	6.023774000028609
2	2	-1	5	0	7.5	6.011528091727587
2	2	-1	5	0	8	6.000819692196636
2	2	-1	5	0	8.5	5.991604393124591
2	2	-1	5	0	9	5.983823932193041
2	2	-1	5	0	9.5	5.977443779390316
2	2	-1	5	0	10	5.972418319485873
2	2	-1	5	0	10.5	5.9686909584067145
2	2	-1	5	0	11	5.966210454882693
2	2	-1	5	0	11.5	5.964732438705023
2	2	-1	5	0	12	5.9641563639139274
2	2	-1	5	5000000	0.1	6.21966815185776
2	2	-1	5	5000000	0.30000000000000004	6.279695569769389
2	2	-1	5	5000000	0.5	6.316677242872777
2	2	-1	5	5000000	0.7000000000000001	6.333384577556938
2	2	-1	5	5000000	0.9	6.334292296031535
2	2	-1	5	5000000	1.1	6.3240090469291355
2	2	-1	5	5000000	1.3000000000000003	6.306251012638544
2	2	-1	5	5000000	1.5000000000000002	6.283789316785457
2	2	-1	5	5000000	1.7000000000000002	6.25865515468469
2	2	-1	5	5000000	1.9000000000000001	6.232349543416637
2	2	-1	5	5000000	2.1	6.205615835041214
2	2	-1	5	5000000	2.3000000000000003	6.179056575705014
2	2	-1	5	5000000	2.5000000000000004	6.15300635795369
2	2	-1	5	5000000	2.7	6.127655346459165
2	2	-1	5	5000000	2.9000000000000004	6.103101889954055
2	2	-1	5	5000000	3.1	6.079386920401886
2	2	-1	5	5000000	3.3000000000000003	6.056460538996501
2	2	-1	5	5000000	3.5000000000000004	6.0343257004100535
2	2	-1	5	5000000	3.7	6.01316861611709
2	2	-1	5	5000000	3.9000000000000004	5.992612708176833
2	2	-1	5	5000000	4.5	5.934675868524899
2	2	-1	5	5000000	5	5.889658405246457
2	2	-1	5	5000000	5.5	5.846490500762098
2	2	-1	5	5000000	6	5.804237759631165
2	2	-1	5	5000000	6.5	5.762113963286747
2	2	-1	5	5000000	7	5.719481599525481
2	2	-1	5	5000000	7.5	5.675830845144869
2	2	-1	5	5000000	8	5.630756623521812
2	2	-1	5	5000000	8.5	5.583936722487435
2	2	-1	5	5000000	9	5.535115639507181
2	2	-1	5	5000000	9.5	5.484094765659819
2	2	-1	5	5000000	10	5.430728686494462
2	2	-1	5	5000000	10.5	5.374926501103164
2	2	-1	5	5000000	11	5.316613082671825
2	2	-1	5	5000000	11.5	5.2559388798877436
2	2	-1	5	5000000	12	5.1929056466648325
2	2	-1	5	10000000	0.1	5.426898283732404
2	2	-1	5	10000000	0.30000000000000004	5.559718786394772
2	2	-1	5	10000000	0.5	5.732984491563942
2	2	-1	5	10000000	0.7000000000000001	5.908677192027797
2	2	-1	5	10000000	0.9	6.037741742274636
2	2	-1	5	10000000	1.1	6.107078154850586
2	2	-1	5	10000000	1.3000000000000003	6.13316149735955
2	2	-1	5	10000000	1.5000000000000002	6.134466080017085
2	2	-1	5	10000000	1.7000000000000002	6.1228430845335735
2	2	-1	5	10000000	1.9000000000000001	6.1048094821871235
2	2	-1	5	10000000	2.1	6.08368530980517
2	2	-1	5	10000000	2.3000000000000003	6.061394613826686
2	2	-1	5	10000000	2.5000000000000004	6.038931073844935
2	2	-1	5	10000000	2.7	6.016606511832032
2	2	-1	5	10000000	2.9000000000000004	5.995565357973966
2	2	-1	5	10000000	3.1	5.974799816827515
2	2	-1	5	10000000	3.3000000000000003	5.955062547689284
2	2	-1	5	10000000	3.5000000000000004	5.936222471694077
2	2	-1	5	10000000	3.7	5.918276164624798
2	2	-1	5	10000000	3.9000000000000004	5.901209761292286
2	2	-1	5	10000000	4.5	5.855242678528463
2	2	-1	5	10000000	5	5.822640069453674
2	2	-1	5	10000000	5.5	5.795558422112226
2	2	-1	5	10000000	6	5.773778526896577
2	2	-1	5	10000000	6.5	5.755231338951113
2	2	-1	5	10000000	7	5.73253940889259
2	2	-1	5	10000000	7.5	5.686421533407568
2	2	-1	5	10000000	8	5.57810023215907
2	2	-1	5	10000000	8.5	5.3659992348033185
2	2	-1	5	10000000	9	5.09529722506998
2	2	-1	5	10000000	9.5	4.876679411673616
2	2	-1	5	10000000	10	4.727811016588788
2	2	-1	5	10000000	10.5	4.6188284681338
2	2	-1	5	10000000	11	4.529383977731138
2	2	-1	5	10000000	11.5	4.449969748243066
2	2	-1	5	10000000	12	4.3763057474725935
2	2	-1	10	-10000000	0.1	6.27129828320549
2	2	-1	10	-10000000	0.30000000000000004	6.319820887842852
2	2	-1	10	-10000000	0.5	6.396352716633762
2	2	-1	10	-10000000	0.7000000000000001	6.521225752747034
2	2	-1	10	-10000000	0.9	6.73734267551592
2	2	-1	10	-10000000	1.1	7.137353359889032
2	2	-1	10	-10000000	1.3000000000000003	7.668184577904665
2	2	-1	10	-10000000	1.5000000000000002	7.981468193870514
2	2	-1	10	-10000000	1.7000000000000002	8.094453062867764
2	2	-1	10	-10000000	1.9000000000000001	8.127917857661714
2	2	-1	10	-10000000	2.1	8.13300883049228
2	2	-1	10	-10000000	2.3000000000000003	8.127504064609827
2	2	-1	10	-10000000	2.5000000000000004	8.117839549209888
2	2	-1	10	-10000000	2.7	8.106465656798408
2	2	-1	10	-10000000	2.9000000000000004	8.094310023862697
2	2	-1	10	-10000000	3.1	8.081678158034574
2	2	-1	10	-10000000	3.3000000000000003	8.068615947084492
2	2	-1	10	-10000000	3.5000000000000004	8.055067295355903
2	2	-1	10	-10000000	3.7	8.04094679554382
2	2	-1	10	-10000000	3.9000000000000004	8.026173907588793
2	2	-1	10	-10000000	4.5	7.9774959970525074
2	2	-1	10	-10000000	5	7.932041875069708
2	2	-1	10	-10000000	5.5	7.883262624649909
2	2	-1	10	-10000000	6	7.832826614169409
2	2	-1	10	-10000000	6.5	7.7823763079776445
2	2	-1	10	-10000000	7	7.7329462995237765
2	2	-1	10	-10000000	7.5	7.6841972983905
2	2	-1	10	-10000000	8	7.634141347603458
2	2	-1	10	-10000000	8.5	7.579611566681835
2	2	-1	10	-10000000	9	7.517399038237532
2	2	-1	10	-10000000	9.5	7.445293105419558
2	2	-1	10	-10000000	10	7.362405446886102
2	2	-1	10	-10000000	10.5	7.2689084989425945
2	2	-1	10	-10000000	11	7.165616695999116
2	2	-1	10	-10000000	11.5	7.0536790358480275
2	2	-1	10	-10000000	12	6.934400542639725
2	2	-1	10	-5000000	0.1	7.475473785410714
2	2	-1	10	-5000000	0.30000000000000004	7.669542244448784
2	2	-1	10	-5000000	0.5	7.848049453175035
2	2	-1	10	-5000000	0.7000000000000001	7.9817441648090135
2	2	-1	10	-5000000	0.9	8.06296891117574
2	2	-1	10	-5000000	1.1	8.102272777143009
2	2	-1	10	-5000000	1.3000000000000003	8.114667906104799
2	2	-1	10	-5000000	1.5000000000000002	8.11188663489819
2	2	-1	10	-5000000	1.7000000000000002	8.101354920897315
2	2	-1	10	-5000000	1.9000000000000001	8.087368435053676
2	2	-1	10	-5000000	2.1	8.072298455959626
2	2	-1	10	-5000000	2.3000000000000003	8.057396452780303
2	2	-1	10	-5000000	2.5000000000000004	8.043270342688844
2	2	-1	10	-5000000	2.7	8.03015929713304
2	2	-1	10	-5000000	2.9000000000000004	8.018094747029595
2	2	-1	10	-5000000	3.1	8.006994331658673
2	2	-1	10	-5000000	3.3000000000000003	7.996717952963879
2	2	-1	10	-5000000	3.5000000000000004	7.987100794784625
2	2	-1	10	-5000000	3.7	7.977972869159395
2	2	-1	10	-5000000	3.9000000000000004	7.969170575866408
2	2	-1	10	-5000000	4.5	7.943294990822479
2	2	-1	10	-5000000	5	7.920759698529371
2	2	-1	10	-5000000	5.5	7.896393720785328
2	2	-1	10	-5000000	6	7.870252630652225
2	2	-1	10	-5000000	6.5	7.843169144778114
2	2	-1	10	-5000000	7	7.816278358649718
2	2	-1	10	-5000000	7.5	7.790105873856141
2	2	-1	10	-5000000	8	7.763844932624116
2	2	-1	10	-5000000	8.5	7.7347638168240405
2	2	-1	10	-5000000	9	7.699619099810529
2	2	-1	10	-5000000	9.5	7.655832529113492
2	2	-1	10	-5000000	10	7.6023739803020325
2	2	-1	10	-5000000	10.5	7.539450379926864
2	2	-1	10	-5000000	11	7.467871510458646
2	2	-1	10	-5000000	11.5	7.3885667547900225
2	2	-1	10	-5000000	12	7.302401561822895
2	2	-1	10	0	0.1	7.861422314227102
2	2	-1	10	0	0.30000000000000004	7.912948533840421
2	2	-1	10	0	0.5	7.9535327929707735
2	2	-1	10	0	0.7000000000000001	7.981378015643273
2	2	-1	10	0	0.9	7.997040587411335
2	2	-1	10	0	1.1	8.002175262889441
2	2	-1	10	0	1.3000000000000003	7.998953875084981
2	2	-1	10	0	1.5000000000000002	7.989639924293425
2	2	-1	10	0	1.7000000000000002	7.9762394219214965
2	2	-1	10	0	1.9000000000000001	7.960371412184178
2	2	-1	10	0	2.1	7.943209675643802
2	2	-1	10	0	2.3000000000000003	7.925571850307405
2	2	-1	10	0	2.5000000000000004	7.907995998702685
2	2	-1	10	0	2.7	7.8908076289141835
2	2	-1	10	0	2.9000000000000004	7.874185577880818
2	2	-1	10	0	3.1	7.858216914073342
2	2	-1	10	0	3.3000000000000003	7.842923001488881
2	2	-1	10	0	3.5000000000000004	7.828290846025807
2	2	-1	10	0	3.7	7.814287597480122
2	2	-1	10	0	3.9000000000000004	7.800870637475512
2	2	-1	10	0	4.5	7.76369213403589
2	2	-1	10	0	5	7.735648872314728
2	2	-1	10	0	5.5	7.70979003783148
2	2	-1	10	0	6	7.6858221649143665
2	2	-1	10	0	6.5	7.663574275726706
2	2	-1	10	0	7	7.642957656742467
2	2	-1	10	0	7.5	7.623940737962367
2	2	-1	10	0	8	7.606529672483118
2	2	-1	10	0	8.5	7.59075308500257
2	2	-1	10	0	9	7.576648573676589
2	2	-1	10	0	9.5	7.564263179841761
2	2	-1	10	0	10	7.5536227039604125
2	2	-1	10	0	10.5	7.544724255208249
2	2	-1	10	0	11	7.537514132653121
2	2	-1	10	0	11.5	7.5318676244696405
2	2	-1	10	0	12	7.527573724665177
2	2	-1	10	5000000	0.1	7.404686997198516
2	2	-1	10	5000000	0.30000000000000004	7.53834825332064
2	2	-1	10	5000000	0.5	7.639610654685647
2	2	-1	10	5000000	0.7000000000000001	7.709880314560736
2	2	-1	10	5000000	0.9	7.754959377807005
2	2	-1	10	5000000	1.1	7.780890543946248
2	2	-1	10	5000000	1.3000000000000003	7.7929412686842205
2	2	-1	10	5000000	1.5000000000000002	7.795119902401357
2	2	-1	10	5000000	1.7000000000000002	7.790379961769138
2	2	-1	10	5000000	1.9000000000000001	7.78080274189777
2	2	-1	10	5000000	2.1	7.767780051361376
2	2	-1	10	5000000	2.3000000000000003	7.752283108415653
2	2	-1	10	5000000	2.5000000000000004	7.734913002209191
2	2	-1	10	5000000	2.7	7.716101737889106
2	2	-1	10	5000000	2.9000000000000004	7.696130189609482
2	2	-1	10	5000000	3.1	7.675205528449868
2	2	-1	10	5000000	3.3000000000000003	7.653480106330165
2	2	-1	10	5000000	3.5000000000000004	7.631072473237975
2	2	-1	10	5000000	3.7	7.608076299575454
2	2	-1	10	5000000	3.9000000000000004	7.584565727673191
2	2	-1	10	5000000	4.5	7.511461652505305
2	2	-1	10	5000000	5	7.448006988303981
2	2	-1	10	5000000	5.5	7.382359790195291
2	2	-1	10	5000000	6	7.314390677274465
2	2	-1	10	5000000	6.5	7.243878954869529
2	2	-1	10	5000000	7	7.170579478109939
2	2	-1	10	5000000	7.5	7.094269018340643
2	2	-1	10	5000000	8	7.014762181719391
2	2	-1	10	5000000	8.5	6.931915706729414
2	2	-1	10	5000000	9	6.845632052376397
2	2	-1	10	5000000	9.5	6.755861535206999
2	2	-1	10	5000000	10	6.662611617671454
2	2	-1	10	5000000	10.5	6.565955991232186
2	2	-1	10	5000000	11	6.466048252702302
2	2	-1	10	5000000	11.5	6.363131952521761
2	2	-1	10	5000000	12	6.257547983281118
2	2	-1	10	10000000	0.1	6.215661800279733
2	2	-1	10	10000000	0.30000000000000004	6.38968595892775
2	2	-1	10	10000000	0.5	6.642077852860255
2	2	-1	10	10000000	0.7000000000000001	6.940876703535562
2	2	-1	10	10000000	0.9	7.199117413763998
2	2	-1	10	10000000	1.1	7.364831865119436
2	2	-1	10	10000000	1.3000000000000003	7.453331028269269
2	2	-1	10	10000000	1.5000000000000002	7.4955348016638155
2	2	-1	10	10000000	1.7000000000000002	7.512709321695963
2	2	-1	10	10000000	1.9000000000000001	7.516618224888059
2	2	-1	10	10000000	2.1	7.513348685109178
2	2	-1	10	10000000	2.3000000000000003	7.506126724969396
2	2	-1	10	10000000	2.5000000000000004	7.496677254282979
2	2	-1	10	10000000	2.7	7.485874128740923
2	2	-1	10	10000000	2.9000000000000004	7.474186596422596
2	2	-1	10	10000000	3.1	7.4618765839065855
2	2	-1	10	10000000	3.3000000000000003	7.4491061146308715
2	2	-1	10	10000000	3.5000000000000004	7.436014990694317
2	2	-1	10	10000000	3.7	7.422743242081318
2	2	-1	10	10000000	3.9000000000000004	7.409443705515732
2	2	-1	10	10000000	4.5	7.371141708916597
2	2	-1	10	10000000	5	7.344017761292503
2	2	-1	10	10000000	5.5	7.324582563155467
2	2	-1	10	10000000	6	7.3149411599608944
