lambh	lambe	m	B0	E0	h1	Integration 1 (meV)
1	2	-1	0	10000000	2.7	5.881675363423572
1	2	-1	0	10000000	2.9000000000000004	5.863269531958371
1	2	-1	0	10000000	3.1	5.846313235934924
1	2	-1	0	10000000	3.3000000000000003	5.830579933405523
1	2	-1	0	10000000	3.5000000000000004	5.81589860389402
1	2	-1	0	10000000	3.7	5.801990308506754
1	2	-1	0	10000000	3.9000000000000004	5.78866452462321
1	2	-1	0	10000000	4.5	5.75023889691923
1	2	-1	0	10000000	5	5.717296254983491
1	2	-1	0	10000000	5.5	5.68059852130352
1	2	-1	0	10000000	6	5.63744078142002
1	2	-1	0	10000000	6.5	5.585396820966115
1	2	-1	0	10000000	7	5.523118933000737
1	2	-1	0	10000000	7.5	5.451465323933325
1	2	-1	0	10000000	8	5.373856276881142
1	2	-1	0	10000000	8.5	5.294823806552151
1	2	-1	0	10000000	9	5.217768005580037
1	2	-1	0	10000000	9.5	5.1440068183432395
1	2	-1	0	10000000	10	5.073337031261486
1	2	-1	0	10000000	10.5	5.004978580001162
1	2	-1	0	10000000	11	4.938160183888741
1	2	-1	0	10000000	11.5	4.872330120383192
1	2	-1	0	10000000	12	4.807172524529942
1	2	-1	5	-10000000	0.1	5.784808499533861
1	2	-1	5	-10000000	0.30000000000000004	5.804209526788708
1	2	-1	5	-10000000	0.5	5.856447064730959
1	2	-1	5	-10000000	0.7000000000000001	5.9635902342175635
1	2	-1	5	-10000000	0.9	6.146830491891439
1	2	-1	5	-10000000	1.1	6.371352098274024
1	2	-1	5	-10000000	1.3000000000000003	6.5183873526549885
1	2	-1	5	-10000000	1.5000000000000002	6.556150399624328
1	2	-1	5	-10000000	1.7000000000000002	6.542712275372387
1	2	-1	5	-10000000	1.9000000000000001	6.514788012760266
1	2	-1	5	-10000000	2.1	6.484892127317527
1	2	-1	5	-10000000	2.3000000000000003	6.456788798649568
1	2	-1	5	-10000000	2.5000000000000004	6.431417851255772
1	2	-1	5	-10000000	2.7	6.408855002852448
1	2	-1	5	-10000000	2.9000000000000004	6.388916829589385
1	2	-1	5	-10000000	3.1	6.371314851672902
1	2	-1	5	-10000000	3.3000000000000003	6.355771057798411
1	2	-1	5	-10000000	3.5000000000000004	6.342013045082702
1	2	-1	5	-10000000	3.7	6.329798042631747
1	2	-1	5	-10000000	3.9000000000000004	6.318912238654775
1	2	-1	5	-10000000	4.5	6.292494297738301
1	2	-1	5	-10000000	5	6.27566927598109
1	2	-1	5	-10000000	5.5	6.262010571464511
1	2	-1	5	-10000000	6	6.2505614899608934
1	2	-1	5	-10000000	6.5	6.240681956279855
1	2	-1	5	-10000000	7	6.231949509432682
1	2	-1	5	-10000000	7.5	6.22409405914789
1	2	-1	5	-10000000	8	6.21695395870204
1	2	-1	5	-10000000	8.5	6.2104450483509535
1	2	-1	5	-10000000	9	6.204536630110802
1	2	-1	5	-10000000	9.5	6.199230793509691
1	2	-1	5	-10000000	10	6.194542945325596
1	2	-1	5	-10000000	10.5	6.19048286483208
1	2	-1	5	-10000000	11	6.18703640791645
1	2	-1	5	-10000000	11.5	6.184149243576179
1	2	-1	5	-10000000	12	6.1817142106898215
1	2	-1	5	-5000000	0.1	6.6808672680702985
1	2	-1	5	-5000000	0.30000000000000004	6.711946267308896
1	2	-1	5	-5000000	0.5	6.722094234611469
1	2	-1	5	-5000000	0.7000000000000001	6.709979480204492
1	2	-1	5	-5000000	0.9	6.6814360387799345
1	2	-1	5	-5000000	1.1	6.644360514003265
1	2	-1	5	-5000000	1.3000000000000003	6.604700693760628
1	2	-1	5	-5000000	1.5000000000000002	6.565845175582322
1	2	-1	5	-5000000	1.7000000000000002	6.529436051631192
1	2	-1	5	-5000000	1.9000000000000001	6.496166299257519
1	2	-1	5	-5000000	2.1	6.466202631567639
1	2	-1	5	-5000000	2.3000000000000003	6.439499742377847
1	2	-1	5	-5000000	2.5000000000000004	6.4158041318917345
1	2	-1	5	-5000000	2.7	6.3948690076796595
1	2	-1	5	-5000000	2.9000000000000004	6.376435472190576
1	2	-1	5	-5000000	3.1	6.3602022720546865
1	2	-1	5	-5000000	3.3000000000000003	6.345896900381242
1	2	-1	5	-5000000	3.5000000000000004	6.33328374288869
1	2	-1	5	-5000000	3.7	6.322132817651857
1	2	-1	5	-5000000	3.9000000000000004	6.312256615892405
1	2	-1	5	-5000000	4.5	6.2887065435042455
1	2	-1	5	-5000000	5	6.274259562404891
1	2	-1	5	-5000000	5.5	6.2631091450654
1	2	-1	5	-5000000	6	6.254378026272879
1	2	-1	5	-5000000	6.5	6.2474704300512975
1	2	-1	5	-5000000	7	6.241977128436171
1	2	-1	5	-5000000	7.5	6.237611342215774
1	2	-1	5	-5000000	8	6.234165460562236
1	2	-1	5	-5000000	8.5	6.2314816093616425
1	2	-1	5	-5000000	9	6.229432474982872
1	2	-1	5	-5000000	9.5	6.227907393552527
1	2	-1	5	-5000000	10	6.226804411749417
1	2	-1	5	-5000000	10.5	6.2260250895947244
1	2	-1	5	-5000000	11	6.225471209387151
1	2	-1	5	-5000000	11.5	6.225043761583499
1	2	-1	5	-5000000	12	6.224641742172847
1	2	-1	5	0	0.1	6.796627128913674
1	2	-1	5	0	0.30000000000000004	6.764113772443332
1	2	-1	5	0	0.5	6.727427387650981
1	2	-1	5	0	0.7000000000000001	6.688313784134024
1	2	-1	5	0	0.9	6.6482292869206745
1	2	-1	5	0	1.1	6.608516723550855
1	2	-1	5	0	1.3000000000000003	6.570202602499584
1	2	-1	5	0	1.5000000000000002	6.534061809327334
1	2	-1	5	0	1.7000000000000002	6.500561855068163
1	2	-1	5	0	1.9000000000000001	6.469968741638574
1	2	-1	5	0	2.1	6.442368268729008
1	2	-1	5	0	2.3000000000000003	6.417709578576227
1	2	-1	5	0	2.5000000000000004	6.395834827732977
1	2	-1	5	0	2.7	6.3764995564192954
1	2	-1	5	0	2.9000000000000004	6.359462356439551
1	2	-1	5	0	3.1	6.344473139838126
1	2	-1	5	0	3.3000000000000003	6.331304884956486
1	2	-1	5	0	3.5000000000000004	6.31973219192536
1	2	-1	5	0	3.7	6.309553738836273
1	2	-1	5	0	3.9000000000000004	6.300595292296579
1	2	-1	5	0	4.5	6.2795649771866335
1	2	-1	5	0	5	6.267093212006353
1	2	-1	5	0	5.5	6.257801310156849
1	2	-1	5	0	6	6.250904188682809
1	2	-1	5	0	6.5	6.245781879799005
1	2	-1	5	0	7	6.241995742389419
1	2	-1	5	0	7.5	6.239241943354665
1	2	-1	5	0	8	6.237225902304092
1	2	-1	5	0	8.5	6.235778797786694
1	2	-1	5	0	9	6.234725905767503
1	2	-1	5	0	9.5	6.233935224452602
1	2	-1	5	0	10	6.23329231500474
1	2	-1	5	0	10.5	6.23271327090546
1	2	-1	5	0	11	6.232170753230966
1	2	-1	5	0	11.5	6.231479982101123
1	2	-1	5	0	12	6.230684979579396
1	2	-1	5	5000000	0.1	6.574815190151402
1	2	-1	5	5000000	0.30000000000000004	6.602744099010158
1	2	-1	5	5000000	0.5	6.608957752309777
1	2	-1	5	5000000	0.7000000000000001	6.598585527389671
1	2	-1	5	5000000	0.9	6.577086511666584
1	2	-1	5	5000000	1.1	6.549310817955135
1	2	-1	5	5000000	1.3000000000000003	6.518721932226057
1	2	-1	5	5000000	1.5000000000000002	6.48762847053051
1	2	-1	5	5000000	1.7000000000000002	6.457552190995578
1	2	-1	5	5000000	1.9000000000000001	6.429519429443305
1	2	-1	5	5000000	2.1	6.403805254047105
1	2	-1	5	5000000	2.3000000000000003	6.380610852431706
1	2	-1	5	5000000	2.5000000000000004	6.359905285143623
1	2	-1	5	5000000	2.7	6.341551906255475
1	2	-1	5	5000000	2.9000000000000004	6.325359650739287
1	2	-1	5	5000000	3.1	6.31111724368546
1	2	-1	5	5000000	3.3000000000000003	6.298553339109972
1	2	-1	5	5000000	3.5000000000000004	6.2874929498124015
1	2	-1	5	5000000	3.7	6.278003506218863
1	2	-1	5	5000000	3.9000000000000004	6.269556353209666
1	2	-1	5	5000000	4.5	6.249928760328451
1	2	-1	5	5000000	5	6.238542110281987
1	2	-1	5	5000000	5.5	6.230397651260262
1	2	-1	5	5000000	6	6.224679547706795
1	2	-1	5	5000000	6.5	6.220804583655805
1	2	-1	5	5000000	7	6.218342010865663
1	2	-1	5	5000000	7.5	6.216958112340432
1	2	-1	5	5000000	8	6.216385462974109
1	2	-1	5	5000000	8.5	6.216404143006942
1	2	-1	5	5000000	9	6.216831727997294
1	2	-1	5	5000000	9.5	6.217517740559201
1	2	-1	5	5000000	10	6.218339785997771
1	2	-1	5	5000000	10.5	6.21919981898636
1	2	-1	5	5000000	11	6.2199528877689145
1	2	-1	5	5000000	11.5	6.220716795494401
1	2	-1	5	5000000	12	6.221282281414176
1	2	-1	5	10000000	0.1	5.891649337103346
1	2	-1	5	10000000	0.30000000000000004	6.017510151603922
1	2	-1	5	10000000	0.5	6.168959162724502
1	2	-1	5	10000000	0.7000000000000001	6.306762223316559
1	2	-1	5	10000000	0.9	6.392522683217261
1	2	-1	5	10000000	1.1	6.424830316478782
1	2	-1	5	10000000	1.3000000000000003	6.423578967514686
1	2	-1	5	10000000	1.5000000000000002	6.405813868966488
1	2	-1	5	10000000	1.7000000000000002	6.381230072379055
1	2	-1	5	10000000	1.9000000000000001	6.354646646963721
1	2	-1	5	10000000	2.1	6.328193654638262
1	2	-1	5	10000000	2.3000000000000003	6.3029545418792265
1	2	-1	5	10000000	2.5000000000000004	6.279296929802564
1	2	-1	5	10000000	2.7	6.2570080774448655
1	2	-1	5	10000000	2.9000000000000004	6.236951168364846
1	2	-1	5	10000000	3.1	6.217616593674699
1	2	-1	5	10000000	3.3000000000000003	6.1995604771979655
1	2	-1	5	10000000	3.5000000000000004	6.18237084575373
1	2	-1	5	10000000	3.7	6.165808556707216
1	2	-1	5	10000000	3.9000000000000004	6.149639401116545
1	2	-1	5	10000000	4.5	6.101343272969915
1	2	-1	5	10000000	5	6.057806452205342
1	2	-1	5	10000000	5.5	6.007844202163034
1	2	-1	5	10000000	6	5.947933400158559
1	2	-1	5	10000000	6.5	5.874972036893998
1	2	-1	5	10000000	7	5.787549699539605
1	2	-1	5	10000000	7.5	5.68748664607371
1	2	-1	5	10000000	8	5.580309413939415
1	2	-1	5	10000000	8.5	5.472924347673242
1	2	-1	5	10000000	9	5.3703674494665865
1	2	-1	5	10000000	9.5	5.274440546449663
1	2	-1	5	10000000	10	5.184661152527065
1	2	-1	5	10000000	10.5	5.099704395720259
1	2	-1	5	10000000	11	5.018279589530083
1	2	-1	5	10000000	11.5	4.9394355934633065
1	2	-1	5	10000000	12	4.86257448196727
1	2	-1	10	-10000000	0.1	6.715405025074431
1	2	-1	10	-10000000	0.30000000000000004	6.737121188791278
1	2	-1	10	-10000000	0.5	6.7966411042425445
1	2	-1	10	-10000000	0.7000000000000001	6.920460736896851
1	2	-1	10	-10000000	0.9	7.165238550368576
1	2	-1	10	-10000000	1.1	7.6653633093224816
1	2	-1	10	-10000000	1.3000000000000003	8.325045207089406
1	2	-1	10	-10000000	1.5000000000000002	8.68647061022795
1	2	-1	10	-10000000	1.7000000000000002	8.797878785026862
1	2	-1	10	-10000000	1.9000000000000001	8.815344678786868
1	2	-1	10	-10000000	2.1	8.80136005510092
1	2	-1	10	-10000000	2.3000000000000003	8.777093157631986
1	2	-1	10	-10000000	2.5000000000000004	8.750147436225136
1	2	-1	10	-10000000	2.7	8.723443868915767
1	2	-1	10	-10000000	2.9000000000000004	8.698117017063858
1	2	-1	10	-10000000	3.1	8.674556244235353
1	2	-1	10	-10000000	3.3000000000000003	8.652821352809914
1	2	-1	10	-10000000	3.5000000000000004	8.632824369993639
1	2	-1	10	-10000000	3.7	8.614414773457955
1	2	-1	10	-10000000	3.9000000000000004	8.597421231842201
1	2	-1	10	-10000000	4.5	8.553288836748443
1	2	-1	10	-10000000	5	8.522213649994114
1	2	-1	10	-10000000	5.5	8.494548508075427
1	2	-1	10	-10000000	6	8.469120187745256
1	2	-1	10	-10000000	6.5	8.445073071774345
1	2	-1	10	-10000000	7	8.421863650818604
1	2	-1	10	-10000000	7.5	8.399095198916742
1	2	-1	10	-10000000	8	8.376495901350305
1	2	-1	10	-10000000	8.5	8.353885952285548
1	2	-1	10	-10000000	9	8.331123758571744
1	2	-1	10	-10000000	9.5	8.308084361666273
1	2	-1	10	-10000000	10	8.284625412510414
1	2	-1	10	-10000000	10.5	8.260563324145318
1	2	-1	10	-10000000	11	8.235648957685335
1	2	-1	10	-10000000	11.5	8.209558961119779
1	2	-1	10	-10000000	12	8.181879583537794
1	2	-1	10	-5000000	0.1	8.413592817333365
1	2	-1	10	-5000000	0.30000000000000004	8.601635018016696
1	2	-1	10	-5000000	0.5	8.76579424051998
1	2	-1	10	-5000000	0.7000000000000001	8.87684971252611
1	2	-1	10	-5000000	0.9	8.930314697709402
1	2	-1	10	-5000000	1.1	8.940893472262115
1	2	-1	10	-5000000	1.3000000000000003	8.926046474027132
1	2	-1	10	-5000000	1.5000000000000002	8.898290170113874
1	2	-1	10	-5000000	1.7000000000000002	8.865045738616478
1	2	-1	10	-5000000	1.9000000000000001	8.830399061060193
1	2	-1	10	-5000000	2.1	8.796521535959103
1	2	-1	10	-5000000	2.3000000000000003	8.764515524800004
1	2	-1	10	-5000000	2.5000000000000004	8.734879662832814
1	2	-1	10	-5000000	2.7	8.707767304152354
1	2	-1	10	-5000000	2.9000000000000004	8.68313769434021
1	2	-1	10	-5000000	3.1	8.660845435841301
1	2	-1	10	-5000000	3.3000000000000003	8.640694984185656
1	2	-1	10	-5000000	3.5000000000000004	8.622473268194177
1	2	-1	10	-5000000	3.7	8.60596867424102
1	2	-1	10	-5000000	3.9000000000000004	8.590981752485124
1	2	-1	10	-5000000	4.5	8.553399266183105
1	2	-1	10	-5000000	5	8.528480306076625
1	2	-1	10	-5000000	5.5	8.50768511820551
1	2	-1	10	-5000000	6	8.489927984052866
1	2	-1	10	-5000000	6.5	8.47445634737419
1	2	-1	10	-5000000	7	8.460725143205261
1	2	-1	10	-5000000	7.5	8.448262787447872
1	2	-1	10	-5000000	8	8.436838648100792
1	2	-1	10	-5000000	8.5	8.426041464350051
1	2	-1	10	-5000000	9	8.41568086573308
1	2	-1	10	-5000000	9.5	8.405446462358311
1	2	-1	10	-5000000	10	8.395047092998347
1	2	-1	10	-5000000	10.5	8.38417703561273
1	2	-1	10	-5000000	11	8.372517959055832
1	2	-1	10	-5000000	11.5	8.359727727013462
1	2	-1	10	-5000000	12	8.345468501841445
1	2	-1	10	0	0.1	9.01363528450418
1	2	-1	10	0	0.30000000000000004	9.015895185962323
1	2	-1	10	0	0.5	9.00612267403954
1	2	-1	10	0	0.7000000000000001	8.98631175041954
1	2	-1	10	0	0.9	8.958842893983537
1	2	-1	10	0	1.1	8.926224972234047
1	2	-1	10	0	1.3000000000000003	8.890689304457263
1	2	-1	10	0	1.5000000000000002	8.854118776059208
1	2	-1	10	0	1.7000000000000002	8.817975415629185
1	2	-1	10	0	1.9000000000000001	8.783321324941591
1	2	-1	10	0	2.1	8.750811265527288
1	2	-1	10	0	2.3000000000000003	8.720803543386536
1	2	-1	10	0	2.5000000000000004	8.693435118699382
1	2	-1	10	0	2.7	8.66868000704692
1	2	-1	10	0	2.9000000000000004	8.646410949126421
1	2	-1	10	0	3.1	8.626444278562392
1	2	-1	10	0	3.3000000000000003	8.608570896247814
1	2	-1	10	0	3.5000000000000004	8.592576720624162
1	2	-1	10	0	3.7	8.578255170768163
1	2	-1	10	0	3.9000000000000004	8.565414302789126
1	2	-1	10	0	4.5	8.534127641168212
1	2	-1	10	0	5	8.514386799377785
1	2	-1	10	0	5.5	8.498766274991231
1	2	-1	10	0	6	8.486184182159239
1	2	-1	10	0	6.5	8.475843905181568
1	2	-1	10	0	7	8.467135746428191
1	2	-1	10	0	7.5	8.459572849053204
1	2	-1	10	0	8	8.452752241906403
1	2	-1	10	0	8.5	8.446332884438512
1	2	-1	10	0	9	8.44002404639209
1	2	-1	10	0	9.5	8.433579585811172
1	2	-1	10	0	10	8.426794764499263
1	2	-1	10	0	10.5	8.419503554265258
1	2	-1	10	0	11	8.411575533583456
1	2	-1	10	0	11.5	8.402912046471018
1	2	-1	10	0	12	8.3934417784173
1	2	-1	10	5000000	0.1	8.546444400580203
1	2	-1	10	5000000	0.30000000000000004	8.674664898527805
1	2	-1	10	5000000	0.5	8.75439713387817
1	2	-1	10	5000000	0.7000000000000001	8.793434562669022
1	2	-1	10	5000000	0.9	8.803068609543052
1	2	-1	10	5000000	1.1	8.793339170326794
1	2	-1	10	5000000	1.3000000000000003	8.772028147132426
1	2	-1	10	5000000	1.5000000000000002	8.744537045737115
1	2	-1	10	5000000	1.7000000000000002	8.714484396973367
1	2	-1	10	5000000	1.9000000000000001	8.68417769777424
1	2	-1	10	5000000	2.1	8.654971989239165
1	2	-1	10	5000000	2.3000000000000003	8.627660527903258
1	2	-1	10	5000000	2.5000000000000004	8.60257074628545
1	2	-1	10	5000000	2.7	8.579822823867996
1	2	-1	10	5000000	2.9000000000000004	8.559362527228695
1	2	-1	10	5000000	3.1	8.541061277693414
1	2	-1	10	5000000	3.3000000000000003	8.524745738084459
1	2	-1	10	5000000	3.5000000000000004	8.510228561642412
1	2	-1	10	5000000	3.7	8.497323409306004
1	2	-1	10	5000000	3.9000000000000004	8.485854153794344
1	2	-1	10	5000000	4.5	8.458539383804835
1	2	-1	10	5000000	5	8.44207912767434
1	2	-1	10	5000000	5.5	8.429806175007398
1	2	-1	10	5000000	6	8.420674648314604
1	2	-1	10	5000000	6.5	8.413888299325807
1	2	-1	10	5000000	7	8.408797240630097
1	2	-1	10	5000000	7.5	8.40484980953181
1	2	-1	10	5000000	8	8.40156019618819
1	2	-1	10	5000000	8.5	8.39849232188404
1	2	-1	10	5000000	9	8.395256332731108
1	2	-1	10	5000000	9.5	8.391504660255208
1	2	-1	10	5000000	10	8.386931399168425
1	2	-1	10	5000000	10.5	8.381265132261653
1	2	-1	10	5000000	11	8.374261527174664
1	2	-1	10	5000000	11.5	8.365691085374069
1	2	-1	10	5000000	12	8.355329326606087
1	2	-1	10	10000000	0.1	7.035757912532678
1	2	-1	10	10000000	0.30000000000000004	7.274340056514914
1	2	-1	10	10000000	0.5	7.606695628133149
1	2	-1	10	10000000	0.7000000000000001	7.978550418158373
1	2	-1	10	10000000	0.9	8.27370594571383
1	2	-1	10	10000000	1.1	8.439448606742237
1	2	-1	10	10000000	1.3000000000000003	8.507963157749495
1	2	-1	10	10000000	1.5000000000000002	8.522737787672842
1	2	-1	10	10000000	1.7000000000000002	8.510935236044572
1	2	-1	10	10000000	1.9000000000000001	8.486717326221632
1	2	-1	10	10000000	2.1	8.457023526179746
1	2	-1	10	10000000	2.3000000000000003	8.425338502424532
1	2	-1	10	10000000	2.5000000000000004	8.393387482563462
1	2	-1	10	10000000	2.7	8.361899599726621
1	2	-1	10	10000000	2.9000000000000004	8.331124952247308
1	2	-1	10	10000000	3.1	8.301044100163715
1	2	-1	10	10000000	3.3000000000000003	8.271482862748973
1	2	-1	10	10000000	3.5000000000000004	8.242197344742811
1	2	-1	10	10000000	3.7	8.21290058430525
1	2	-1	10	10000000	3.9000000000000004	8.183281720479847
1	2	-1	10	10000000	4.5	8.089173843788311
1	2	-1	10	10000000	5	7.999485171264684
1	2	-1	10	10000000	5.5	7.893247599760051
1	2	-1	10	10000000	6	7.764333407314777
