% m,B0,E0,h1,Integration_1_meV
-1,20,0,1.9000000000000001,14.438277265713262
-1,20,0,2.1,14.383255050984266
-1,20,0,2.3000000000000003,14.331956543059633
-1,20,0,2.5000000000000004,14.284653869324355
-1,20,0,2.7,14.241352800255497
-1,20,0,2.9000000000000004,14.201886806631878
-1,20,0,3.1,14.165989792698474
-1,20,0,3.3000000000000003,14.133348107886624
-1,20,0,3.5000000000000004,14.103635365409804
-1,20,0,3.7,14.076534063842095
-1,20,0,3.9000000000000004,14.051747800781925
-1,20,0,4.5,13.988728484916855
-1,20,0,5,13.946173543930824
-1,20,0,5.5,13.910148834504646
-1,20,0,6,13.87898461991842
-1,20,0,6.5,13.851444948389933
-1,20,0,7,13.826571761455197
-1,20,0,7.5,13.803585451101158
-1,20,0,8,13.781826856334023
-1,20,0,8.5,13.760726914933912
-1,20,0,9,13.73979305491574
-1,20,0,9.5,13.71860419905449
-1,20,0,10,13.696808819944229
-1,20,0,10.5,13.674122688581289
-1,20,0,11,13.650324807581345
-1,20,0,11.5,13.625251246528368
-1,20,0,12,13.598787425792938
-1,20,5000000,0.1,13.930326397822206
-1,20,5000000,0.30000000000000004,14.170142599386192
-1,20,5000000,0.5,14.323460527670191
-1,20,5000000,0.7000000000000001,14.403681583151808
-1,20,5000000,0.9,14.430141270650903
-1,20,5000000,1.1,14.420723941866518
-1,20,5000000,1.3000000000000003,14.389338497870556
-1,20,5000000,1.5000000000000002,14.345819639343263
-1,20,5000000,1.7000000000000002,14.296736678313373
-1,20,5000000,1.9000000000000001,14.24627711647007
-1,20,5000000,2.1,14.196978461347014
-1,20,5000000,2.3000000000000003,14.150273063160558
-1,20,5000000,2.5000000000000004,14.106871587236059
-1,20,5000000,2.7,14.067029468482504
-1,20,5000000,2.9000000000000004,14.030726647322899
-1,20,5000000,3.1,13.997787123736114
-1,20,5000000,3.3000000000000003,13.967956366594963
-1,20,5000000,3.5000000000000004,13.940949963133717
-1,20,5000000,3.7,13.916481661788024
-1,20,5000000,3.9000000000000004,13.894279977597389
-1,20,5000000,4.5,13.838910367597498
-1,20,5000000,5,13.802805763659123
-1,20,5000000,5.5,13.773426226789171
-1,20,5000000,6,13.749130944051178
-1,20,5000000,6.5,13.728637442177234
-1,20,5000000,7,13.710876804504556
-1,20,5000000,7.5,13.694907503290128
-1,20,5000000,8,13.679872466102196
-1,20,5000000,8.5,13.664983029872301
-1,20,5000000,9,13.649517477031063
-1,20,5000000,9.5,13.632823376034876
-1,20,5000000,10,13.614316986441546
-1,20,5000000,10.5,13.593476252053218
-1,20,5000000,11,13.569827923597122
-1,20,5000000,11.5,13.54293064087834
-1,20,5000000,12,13.512357219927626
-1,20,10000000,0.1,11.01420436959637
-1,20,10000000,0.30000000000000004,11.497477086689244
-1,20,10000000,0.5,12.152644754793544
-1,20,10000000,0.7000000000000001,12.859076624436465
-1,20,10000000,0.9,13.412443300335644
-1,20,10000000,1.1,13.730400619245112
-1,20,10000000,1.3000000000000003,13.869890616447018
-1,20,10000000,1.5000000000000002,13.907915009590097
-1,20,10000000,1.7000000000000002,13.894208296720977
-1,20,10000000,1.9000000000000001,13.85525365132737
-1,20,10000000,2.1,13.804489938836372
-1,20,10000000,2.3000000000000003,13.748674289810022
-1,20,10000000,2.5000000000000004,13.691146148430692
-1,20,10000000,2.7,13.633452182361419
-1,20,10000000,2.9000000000000004,13.57617909346987
-1,20,10000000,3.1,13.519386293228429
-1,20,10000000,3.3000000000000003,13.46284306169128
-1,20,10000000,3.5000000000000004,13.406157401911905
-1,20,10000000,3.7,13.348845834582907
-1,20,10000000,3.9000000000000004,13.290373533840803
-1,20,10000000,4.5,13.102148774320314
-1,20,10000000,5,12.92115936942451
-1,20,10000000,5.5,12.706591602243686
-1,20,10000000,6,12.446828466354225
-1,20,10000000,6.5,12.131788648224532
-1,20,10000000,7,11.757981243671352
-1,20,10000000,7.5,11.33517723170234
-1,20,10000000,8,10.88846435855064
-1,20,10000000,8.5,10.449329712834142
-1,20,10000000,9,10.041177555729453
-1,20,10000000,9.5,9.672517489951096
-1,20,10000000,10,9.340687884213128
-1,20,10000000,10.5,9.038644903048871
-1,20,10000000,11,8.759376757947756
-1,20,10000000,11.5,8.49752081086368
-1,20,10000000,12,8.24947848495645
-1,30,-10000000,0.1,11.567395603515338
-1,30,-10000000,0.30000000000000004,11.645623875088143
-1,30,-10000000,0.5,11.849096831876997
-1,30,-10000000,0.7000000000000001,12.287018203156363
-1,30,-10000000,0.9,13.15643668999485
-1,30,-10000000,1.1,14.651482124446032
-1,30,-10000000,1.3000000000000003,16.39738328930504
-1,30,-10000000,1.5000000000000002,17.553525758054253
-1,30,-10000000,1.7000000000000002,18.06812291229339
-1,30,-10000000,1.9000000000000001,18.265112452944315
-1,30,-10000000,2.1,18.330048291993958
-1,30,-10000000,2.3000000000000003,18.338248765989192
-1,30,-10000000,2.5000000000000004,18.320274740322137
-1,30,-10000000,2.7,18.289532184713863
-1,30,-10000000,2.9000000000000004,18.252396549923393
-1,30,-10000000,3.1,18.21209296055902
-1,30,-10000000,3.3000000000000003,18.170315045457745
-1,30,-10000000,3.5000000000000004,18.127962347650076
-1,30,-10000000,3.7,18.08550336483977
-1,30,-10000000,3.9000000000000004,18.043165879680163
-1,30,-10000000,4.5,17.91745103395963
-1,30,-10000000,5,17.81375332436625
-1,30,-10000000,5.5,17.71007319940081
-1,30,-10000000,6,17.60553455579739
-1,30,-10000000,6.5,17.49941888483292
-1,30,-10000000,7,17.39116075726732
-1,30,-10000000,7.5,17.280313430478984
-1,30,-10000000,8,17.16651153960173
-1,30,-10000000,8.5,17.049436302616062
-1,30,-10000000,9,16.92878321517389
-1,30,-10000000,9.5,16.804231971563198
-1,30,-10000000,10,16.67541976767311
-1,30,-10000000,10.5,16.541920855659992
-1,30,-10000000,11,16.40323645197355
-1,30,-10000000,11.5,16.258799233876108
-1,30,-10000000,12,16.1079952821866
-1,30,-5000000,0.1,16.173599538302728
-1,30,-5000000,0.30000000000000004,16.771075086037612
-1,30,-5000000,0.5,17.35311850321677
-1,30,-5000000,0.7000000000000001,17.826600623663893
-1,30,-5000000,0.9,18.147653361438795
-1,30,-5000000,1.1,18.333440753059058
-1,30,-5000000,1.3000000000000003,18.425075676003495
-1,30,-5000000,1.5000000000000002,18.458578044776075
-1,30,-5000000,1.7000000000000002,18.457919013933665
-1,30,-5000000,1.9000000000000001,18.43759747697108
-1,30,-5000000,2.1,18.406204295524876
-1,30,-5000000,2.3000000000000003,18.368857959599463
-1,30,-5000000,2.5000000000000004,18.328627608187052
-1,30,-5000000,2.7,18.287345767802726
-1,30,-5000000,2.9000000000000004,18.24608453461789
-1,30,-5000000,3.1,18.20544452246127
-1,30,-5000000,3.3000000000000003,18.1657350120414
-1,30,-5000000,3.5000000000000004,18.127087924115102
-1,30,-5000000,3.7,18.089530178422752
-1,30,-5000000,3.9000000000000004,18.053029387868055
-1,30,-5000000,4.5,17.949179680765678
-1,30,-5000000,5,17.867967353961188
-1,30,-5000000,5.5,17.790477850095957
-1,30,-5000000,6,17.715909643402405
-1,30,-5000000,6.5,17.64363846328457
-1,30,-5000000,7,17.573130392605318
-1,30,-5000000,7.5,17.50386664149191
-1,30,-5000000,8,17.435287237374034
-1,30,-5000000,8.5,17.366753336017165
-1,30,-5000000,9,17.297526509972954
-1,30,-5000000,9.5,17.22676325359321
-1,30,-5000000,10,17.15352267657136
-1,30,-5000000,10.5,17.076784862873783
-1,30,-5000000,11,16.995477000598893
-1,30,-5000000,11.5,16.908504474834988
-1,30,-5000000,12,16.814784727656978
-1,30,0,0.1,18.15518498864597
-1,30,0,0.30000000000000004,18.259436460110248
-1,30,0,0.5,18.335557793019234
-1,30,0,0.7000000000000001,18.385169250392824
-1,30,0,0.9,18.411316080356485
-1,30,0,1.1,18.41782227458114
-1,30,0,1.3000000000000003,18.408769656000135
-1,30,0,1.5000000000000002,18.388109776924306
-1,30,0,1.7000000000000002,18.359376307630463
-1,30,0,1.9000000000000001,18.325508351086775
-1,30,0,2.1,18.288790435436315
-1,30,0,2.3000000000000003,18.25088787642601
-1,30,0,2.5000000000000004,18.21293964921732
-1,30,0,2.7,18.17567229390738
-1,30,0,2.9000000000000004,18.13950967230418
-1,30,0,3.1,18.10466571771064
-1,30,0,3.3000000000000003,18.071216354921283
-1,30,0,3.5000000000000004,18.039151867140152
-1,30,0,3.7,18.00841314306128
-1,30,0,3.9000000000000004,17.97891565013382
-1,30,0,4.5,17.896921014747132
-1,30,0,5,17.834705618796406
-1,30,0,5.5,17.77678906279928
-1,30,0,6,17.722217019932334
-1,30,0,6.5,17.6701685885935
-1,30,0,7,17.619892083551264
-1,30,0,7.5,17.57067137528666
-1,30,0,8,17.52181850564179
-1,30,0,8.5,17.472683450497673
-1,30,0,9,17.422671839955218
-1,30,0,9.5,17.371263136460495
-1,30,0,10,17.318024184197483
-1,30,0,10.5,17.262615593685748
-1,30,0,11,17.204790652205652
-1,30,0,11.5,17.144388014487387
-1,30,0,12,17.08132022101354
-1,30,5000000,0.1,16.792949898455614
-1,30,5000000,0.30000000000000004,17.25723649504672
-1,30,5000000,0.5,17.592048500884964
-1,30,5000000,0.7000000000000001,17.81175444029487
-1,30,5000000,0.9,17.943029439503874
-1,30,5000000,1.1,18.011987924561218
-1,30,5000000,1.3000000000000003,18.03942481235276
-1,30,5000000,1.5000000000000002,18.040320784658267
-1,30,5000000,1.7000000000000002,18.02491110517288
-1,30,5000000,1.9000000000000001,17.999979292677196
-1,30,5000000,2.1,17.96992466453626
-1,30,5000000,2.3000000000000003,17.93753947376891
-1,30,5000000,2.5000000000000004,17.90454845415541
-1,30,5000000,2.7,17.871976777626468
-1,30,5000000,2.9000000000000004,17.840398695181193
-1,30,5000000,3.1,17.810103982605604
-1,30,5000000,3.3000000000000003,17.78120794973987
-1,30,5000000,3.5000000000000004,17.753722943773433
-1,30,5000000,3.7,17.727603850615793
-1,30,5000000,3.9000000000000004,17.702776277596698
-1,30,5000000,4.5,17.635164711395827
-1,30,5000000,5,17.585420419685363
-1,30,5000000,5.5,17.540399827360677
-1,30,5000000,6,17.499030110346876
-1,30,5000000,6.5,17.460270753888018
-1,30,5000000,7,17.42305922845109
-1,30,5000000,7.5,17.386294879848627
-1,30,5000000,8,17.34885248217686
-1,30,5000000,8.5,17.309612157323144
-1,30,5000000,9,17.267492533625692
-1,30,5000000,9.5,17.221476672349894
-1,30,5000000,10,17.17062459946367
-1,30,5000000,10.5,17.114071294520574
-1,30,5000000,11,17.051013460144418
-1,30,5000000,11.5,16.980691330507128
-1,30,5000000,12,16.902372587821635
-1,30,10000000,0.1,12.301429528740847
-1,30,10000000,0.30000000000000004,12.988848032038728
-1,30,10000000,0.5,13.977960125828146
-1,30,10000000,0.7000000000000001,15.13901909667696
-1,30,10000000,0.9,16.141389295693262
-1,30,10000000,1.1,16.78322372489815
-1,30,10000000,1.3000000000000003,17.117963816411603
-1,30,10000000,1.5000000000000002,17.267218103478754
-1,30,10000000,1.7000000000000002,17.316562422666188
-1,30,10000000,1.9000000000000001,17.312992862765636
-1,30,10000000,2.1,17.28086617832747
-1,30,10000000,2.3000000000000003,17.232815042998325
-1,30,10000000,2.5000000000000004,17.17546292752617
-1,30,10000000,2.7,17.11227501547648
-1,30,10000000,2.9000000000000004,17.044999929780783
-1,30,10000000,3.1,16.974422519953414
-1,30,10000000,3.3000000000000003,16.900769662429102
-1,30,10000000,3.5000000000000004,16.823934542986727
-1,30,10000000,3.7,16.743602241268647
-1,30,10000000,3.9000000000000004,16.659319907701207
-1,30,10000000,4.5,16.376859764139517
-1,30,10000000,5,16.09673658638074
-1,30,10000000,5.5,15.761519753690239
-1,30,10000000,6,15.356073733471032
-1,30,10000000,6.5,14.866933597558145
-1,30,10000000,7,14.289411138308221
-1,30,10000000,7.5,13.637537964934925
-1,30,10000000,8,12.948807328879104
-1,30,10000000,8.5,12.27319490734401
-1,30,10000000,9,11.650829882763926
-1,30,10000000,9.5,11.098326411162759
-1,30,10000000,10,10.612484290215686
-1,30,10000000,10.5,10.18131490983028
-1,30,10000000,11,9.792173929071243
-1,30,10000000,11.5,9.43507003546561
-1,30,10000000,12,9.103095430091196
0,0,-10000000,0.1,4.611374309723071
0,0,-10000000,0.30000000000000004,4.641652971687708
0,0,-10000000,0.5,4.69608434677224
0,0,-10000000,0.7000000000000001,4.791597585565663
0,0,-10000000,0.9,4.943759478295117
0,0,-10000000,1.1,5.129442498545914
0,0,-10000000,1.3000000000000003,5.278471455509688
0,0,-10000000,1.5000000000000002,5.363593385249532
0,0,-10000000,1.7000000000000002,5.40730574900501
0,0,-10000000,1.9000000000000001,5.431054638917198
0,0,-10000000,2.1,5.445413314977256
0,0,-10000000,2.3000000000000003,5.4549515073554655
0,0,-10000000,2.5000000000000004,5.4616689417011095
0,0,-10000000,2.7,5.46648690216082
0,0,-10000000,2.9000000000000004,5.469853315190309
0,0,-10000000,3.1,5.471996342694786
0,0,-10000000,3.3000000000000003,5.473038303551966
0,0,-10000000,3.5000000000000004,5.473046749547258
0,0,-10000000,3.7,5.472063100169848
0,0,-10000000,3.9000000000000004,5.470112347574451
0,0,-10000000,4.5,5.458627724026399
0,0,-10000000,5,5.4428273442267665
0,0,-10000000,5.5,5.421633582921189
0,0,-10000000,6,5.395402293697722
0,0,-10000000,6.5,5.364449712416372
0,0,-10000000,7,5.329071281606272
0,0,-10000000,7.5,5.289614155902969
0,0,-10000000,8,5.246372323542367
0,0,-10000000,8.5,5.19964195955862
0,0,-10000000,9,5.1497053153417065
0,0,-10000000,9.5,5.09678121064516
0,0,-10000000,10,5.041290685529594
0,0,-10000000,10.5,4.983620158549987
0,0,-10000000,11,4.924021791873353
0,0,-10000000,11.5,4.862999343256562
0,0,-10000000,12,4.800906141903541
0,0,-5000000,0.1,5.189809310739695
0,0,-5000000,0.30000000000000004,5.251951903271525
0,0,-5000000,0.5,5.306484325086951
0,0,-5000000,0.7000000000000001,5.3485759186525295
0,0,-5000000,0.9,5.377746362167711
0,0,-5000000,1.1,5.396735812646651
0,0,-5000000,1.3000000000000003,5.408962511179245
0,0,-5000000,1.5000000000000002,5.417096153578907
0,0,-5000000,1.7000000000000002,5.42284013072338
0,0,-5000000,1.9000000000000001,5.42717650260536
0,0,-5000000,2.1,5.430640791176189
0,0,-5000000,2.3000000000000003,5.433513582292384
0,0,-5000000,2.5000000000000004,5.435938874189144
0,0,-5000000,2.7,5.437987440900711
0,0,-5000000,2.9000000000000004,5.439697372947336
0,0,-5000000,3.1,5.4410694836988345
0,0,-5000000,3.3000000000000003,5.44210427762074
0,0,-5000000,3.5000000000000004,5.442792627214609
0,0,-5000000,3.7,5.443120183617234
0,0,-5000000,3.9000000000000004,5.443069622057613
0,0,-5000000,4.5,5.44045406851262
0,0,-5000000,5,5.4351400890432835
0,0,-5000000,5.5,5.426642465216874
0,0,-5000000,6,5.414715802774008
0,0,-5000000,6.5,5.399204942142679
0,0,-5000000,7,5.3800584279769925
0,0,-5000000,7.5,5.357315906566115
0,0,-5000000,8,5.331083421198665
0,0,-5000000,8.5,5.301504147261426
0,0,-5000000,9,5.26874992684183
0,0,-5000000,9.5,5.232977560632361
0,0,-5000000,10,5.194347215531373
0,0,-5000000,10.5,5.153124393571934
0,0,-5000000,11,5.109294951547045
0,0,-5000000,11.5,5.063128195781345
0,0,-5000000,12,5.014780834029402
0,0,0,0.1,5.344736612409953
0,0,0,0.30000000000000004,5.358227140683654
0,0,0,0.5,5.368614338885873
0,0,0,0.7000000000000001,5.376065844778408
0,0,0,0.9,5.380950700008759
0,0,0,1.1,5.383768044813156
0,0,0,1.3000000000000003,5.385008533634905
0,0,0,1.5000000000000002,5.3850937940362344
0,0,0,1.7000000000000002,5.384289394474017
0,0,0,1.9000000000000001,5.3828705765078215
0,0,0,2.1,5.380964724765266
0,0,0,2.3000000000000003,5.37866947566958
0,0,0,2.5000000000000004,5.376053357002699
0,0,0,2.7,5.373137602164143
0,0,0,2.9000000000000004,5.370021241753531
0,0,0,3.1,5.366663562287166
0,0,0,3.3000000000000003,5.363101833441938
0,0,0,3.5000000000000004,5.359355148122916
0,0,0,3.7,5.3554374148489945
0,0,0,3.9000000000000004,5.351360766362193
0,0,0,4.5,5.338295153321502
0,0,0,5,5.326597962478238
0,0,0,5.5,5.3143057349026765
0,0,0,6,5.301529954515019
0,0,0,6.5,5.288363332202428
0,0,0,7,5.274883923029817
0,0,0,7.5,5.261155335616273
0,0,0,8,5.247231238557571
0,0,0,8.5,5.233156028438107
0,0,0,9,5.218967266103807
0,0,0,9.5,5.204695964649826
0,0,0,10,5.190368215173355
0,0,0,10.5,5.176005562823311
0,0,0,11,5.1616274853437645
0,0,0,11.5,5.147248405288241
0,0,0,12,5.132882237762301
0,0,5000000,0.1,5.187371484298485
0,0,5000000,0.30000000000000004,5.236487167657351
0,0,5000000,0.5,5.27301599814792
0,0,5000000,0.7000000000000001,5.2981035824542175
0,0,5000000,0.9,5.313904006395026
0,0,5000000,1.1,5.322611509597442
0,0,5000000,1.3000000000000003,5.326182454245654
0,0,5000000,1.5000000000000002,5.326069716074699
0,0,5000000,1.7000000000000002,5.323296611942103
0,0,5000000,1.9000000000000001,5.318573923180023
0,0,5000000,2.1,5.312383381563773
0,0,5000000,2.3000000000000003,5.305044168875478
0,0,5000000,2.5000000000000004,5.296762762414825
0,0,5000000,2.7,5.287690648966278
0,0,5000000,2.9000000000000004,5.277927997733258
0,0,5000000,3.1,5.267548842064048
0,0,5000000,3.3000000000000003,5.25660886266994
0,0,5000000,3.5000000000000004,5.245155233116829
0,0,5000000,3.7,5.233232711638725
0,0,5000000,3.9000000000000004,5.220847988296745
0,0,5000000,4.5,5.181318259323848
0,0,5000000,5,5.146028989454926
0,0,5000000,5.5,5.108944716416356
0,0,5000000,6,5.070376803733153
0,0,5000000,6.5,5.030570338737028
0,0,5000000,7,4.989685181344852
0,0,5000000,7.5,4.947865382802613
0,0,5000000,8,4.9051917246269845
0,0,5000000,8.5,4.861712258499946
0,0,5000000,9,4.817439820096748
0,0,5000000,9.5,4.772380007921379
0,0,5000000,10,4.7265325747516815
0,0,5000000,10.5,4.679902445539723
0,0,5000000,11,4.632494749897102
0,0,5000000,11.5,4.584329590128548
0,0,5000000,12,4.5354408350853195
0,0,10000000,0.1,4.6389132215821
0,0,10000000,0.30000000000000004,4.739413175357174
0,0,10000000,0.5,4.870849105614532
0,0,10000000,0.7000000000000001,5.007028269121106
0,0,10000000,0.9,5.114763603892981
0,0,10000000,1.1,5.183078020066786
0,0,10000000,1.3000000000000003,5.220318468759418
0,0,10000000,1.5000000000000002,5.237831356851606
0,0,10000000,1.7000000000000002,5.243595292748137
0,0,10000000,1.9000000000000001,5.242295128452541
0,0,10000000,2.1,5.236584650476184
0,0,10000000,2.3000000000000003,5.227984747546018
0,0,10000000,2.5000000000000004,5.21739733402326
0,0,10000000,2.7,5.20537846317743
0,0,10000000,2.9000000000000004,5.192288473381644
0,0,10000000,3.1,5.178370412137546
0,0,10000000,3.3000000000000003,5.163794973869918
0,0,10000000,3.5000000000000004,5.148671142382991
0,0,10000000,3.7,5.1331269124887875
0,0,10000000,3.9000000000000004,5.1172088580770625
0,0,10000000,4.5,5.067719260345672
0,0,10000000,5,5.024943609901582
0,0,10000000,5.5,4.98104088399536
0,0,10000000,6,4.93611492758391
0,0,10000000,6.5,4.890201783537651
0,0,10000000,7,4.843268923322645
0,0,10000000,7.5,4.795289196085113
0,0,10000000,8,4.746234679560642
0,0,10000000,8.5,4.696110329285846
0,0,10000000,9,4.644932796022781
0,0,10000000,9.5,4.592754849457459
0,0,10000000,10,4.539671637520772
0,0,10000000,10.5,4.4858072736468335
0,0,10000000,11,4.431324146719878
0,0,10000000,11.5,4.376416564228127
0,0,10000000,12,4.321275109999672
0,5,-10000000,0.1,6.284212562589421
0,5,-10000000,0.30000000000000004,6.345436825724453
0,5,-10000000,0.5,6.454916652361562
0,5,-10000000,0.7000000000000001,6.646299823500517
0,5,-10000000,0.9,6.9494471035296295
0,5,-10000000,1.1,7.315171161458986
0,5,-10000000,1.3000000000000003,7.605385021347845
0,5,-10000000,1.5000000000000002,7.770737628687467
0,5,-10000000,1.7000000000000002,7.8561422391058
0,5,-10000000,1.9000000000000001,7.902938968825225
0,5,-10000000,2.1,7.931415812700335
0,5,-10000000,2.3000000000000003,7.950379317979807
0,5,-10000000,2.5000000000000004,7.963693884117402
0,5,-10000000,2.7,7.973147488818699
0,5,-10000000,2.9000000000000004,7.97960976443088
0,5,-10000000,3.1,7.983525598060401
0,5,-10000000,3.3000000000000003,7.985132683959977
0,5,-10000000,3.5000000000000004,7.984563963917225
0,5,-10000000,3.7,7.9819150492503566
0,5,-10000000,3.9000000000000004,7.977184101651728
0,5,-10000000,4.5,7.951137569361012
0,5,-10000000,5,7.916290431781492
0,5,-10000000,5.5,7.870203241499108
0,5,-10000000,6,7.8135980024307905
0,5,-10000000,6.5,7.747283647884544
0,5,-10000000,7,7.672074066664598
0,5,-10000000,7.5,7.588675166125053
0,5,-10000000,8,7.497845234516993
0,5,-10000000,8.5,7.400258197205896
0,5,-10000000,9,7.296607906692054
0,5,-10000000,9.5,7.187621674204965
0,5,-10000000,10,7.0740553915627435
0,5,-10000000,10.5,6.956733605609408
0,5,-10000000,11,6.836496430163142
0,5,-10000000,11.5,6.714260412086452
0,5,-10000000,12,6.590869074098573
0,5,-5000000,0.1,7.419967039241625
0,5,-5000000,0.30000000000000004,7.543853564938805
0,5,-5000000,0.5,7.652573233835263
0,5,-5000000,0.7000000000000001,7.736290258926979
0,5,-5000000,0.9,7.794180058830254
0,5,-5000000,1.1,7.831756379793939
0,5,-5000000,1.3000000000000003,7.855833764718891
0,5,-5000000,1.5000000000000002,7.871745743481565
0,5,-5000000,1.7000000000000002,7.8828979321466495
0,5,-5000000,1.9000000000000001,7.8912513329047975
0,5,-5000000,2.1,7.89787106923634
0,5,-5000000,2.3000000000000003,7.903314332753654
0,5,-5000000,2.5000000000000004,7.907863075514463
0,5,-5000000,2.7,7.9116509446206225
0,5,-5000000,2.9000000000000004,7.914734851101784
0,5,-5000000,3.1,7.9171270549725365
0,5,-5000000,3.3000000000000003,7.918815938507481
0,5,-5000000,3.5000000000000004,7.919777930352176
0,5,-5000000,3.7,7.919983730633237
0,5,-5000000,3.9000000000000004,7.919395061938046
0,5,-5000000,4.5,7.912428943574649
0,5,-5000000,5,7.900009869336717
0,5,-5000000,5.5,7.880892427152737
0,5,-5000000,6,7.8546087665785125
0,5,-5000000,6.5,7.820817528200036
0,5,-5000000,7,7.779594708751805
0,5,-5000000,7.5,7.730938631148501
0,5,-5000000,8,7.6751955385491
0,5,-5000000,8.5,7.612736351593269
0,5,-5000000,9,7.543960968483321
0,5,-5000000,9.5,7.4692873626023
0,5,-5000000,10,7.3891305073224895
0,5,-5000000,10.5,7.303885836249463
0,5,-5000000,11,7.213953283249421
0,5,-5000000,11.5,7.119734110014881
0,5,-5000000,12,7.021642350013222
0,5,0,0.1,7.727914278563095
0,5,0,0.30000000000000004,7.7545726854103
0,5,0,0.5,7.774829845792678
0,5,0,0.7000000000000001,7.789020822629154
0,5,0,0.9,7.797952298530409
0,5,0,1.1,7.8026583580910875
0,5,0,1.3000000000000003,7.804159970457693
0,5,0,1.5000000000000002,7.803315104069243
0,5,0,1.7000000000000002,7.800769745786553
0,5,0,1.9000000000000001,7.796974178027578
0,5,0,2.1,7.792228327226589
0,5,0,2.3000000000000003,7.786729269920328
0,5,0,2.5000000000000004,7.78060591537423
0,5,0,2.7,7.773942975971443
0,5,0,2.9000000000000004,7.766801590414236
0,5,0,3.1,7.75923047064372
0,5,0,3.3000000000000003,7.751265827816951
0,5,0,3.5000000000000004,7.742938202066767
0,5,0,3.7,7.73427525380316
0,5,0,3.9000000000000004,7.72530241601256
0,5,0,4.5,7.696757997360334
0,5,0,5,7.671409633678296
0,5,0,5.5,7.64493539762731
0,5,0,6,7.617565831718037
0,5,0,6.5,7.589493967069645
0,5,0,7,7.560881354640199
0,5,0,7.5,7.531860181516658
0,5,0,8,7.502541410774441
0,5,0,8.5,7.4730177602834384
0,5,0,9,7.443362646612617
0,5,0,9.5,7.413638942110724
0,5,0,10,7.383900656028339
0,5,0,10.5,7.354189251045719
0,5,0,11,7.324540238288862
0,5,0,11.5,7.294984402036978
0,5,0,12,7.265545390006454
0,5,5000000,0.1,7.41416782778907
0,5,5000000,0.30000000000000004,7.510608989771472
0,5,5000000,0.5,7.581902009133605
0,5,5000000,0.7000000000000001,7.6303853383378035
0,5,5000000,0.9,7.6603134936571875
0,5,5000000,1.1,7.676145347585048
0,5,5000000,1.3000000000000003,7.681687986592167
0,5,5000000,1.5000000000000002,7.679849901005026
0,5,5000000,1.7000000000000002,7.672707659908232
0,5,5000000,1.9000000000000001,7.661684483019769
0,5,5000000,2.1,7.647735085855032
0,5,5000000,2.3000000000000003,7.631495988986003
0,5,5000000,2.5000000000000004,7.613394460714328
0,5,5000000,2.7,7.5937226936878135
0,5,5000000,2.9000000000000004,7.572687362964486
0,5,5000000,3.1,7.550437113784037
0,5,5000000,3.3000000000000003,7.527087468925795
0,5,5000000,3.5000000000000004,7.50273146473628
0,5,5000000,3.7,7.477447112617531
0,5,5000000,3.9000000000000004,7.4513025612031605
0,5,5000000,4.5,7.368309501243095
0,5,5000000,5,7.294723080824904
0,5,5000000,5.5,7.217909207744366
0,5,5000000,6,7.138507959089475
0,5,5000000,6.5,7.057032429020807
0,5,5000000,7,6.9738947303021765
0,5,5000000,7.5,6.889375776221115
0,5,5000000,8,6.803662235380956
0,5,5000000,8.5,6.716867314258832
0,5,5000000,9,6.629052833066804
0,5,5000000,9.5,6.540250502537784
0,5,5000000,10,6.450482459157459
0,5,5000000,10.5,6.359775136935689
0,5,5000000,11,6.268164659452071
0,5,5000000,11.5,6.17571355251181
0,5,5000000,12,6.082509302639206
0,5,10000000,0.1,6.3375464846200025
0,5,10000000,0.30000000000000004,6.534705782126249
0,5,10000000,0.5,6.792049087392452
0,5,10000000,0.7000000000000001,7.057407421428087
0,5,10000000,0.9,7.265946473803985
0,5,10000000,1.1,7.397056774605282
0,5,10000000,1.3000000000000003,7.4674697956588565
0,5,10000000,1.5000000000000002,7.499389080734319
0,5,10000000,1.7000000000000002,7.508330002652176
0,5,10000000,1.9000000000000001,7.503433329012101
0,5,10000000,2.1,7.489886339193304
0,5,10000000,2.3000000000000003,7.47067308235347
0,5,10000000,2.5000000000000004,7.447570174684926
0,5,10000000,2.7,7.421681108142758
0,5,10000000,2.9000000000000004,7.393722654234285
0,5,10000000,3.1,7.364181155145488
0,5,10000000,3.3000000000000003,7.333399965781379
0,5,10000000,3.5000000000000004,7.3016298533212565
0,5,10000000,3.7,7.26905892955978
0,5,10000000,3.9000000000000004,7.235831012985185
0,5,10000000,4.5,7.133199160084421
0,5,10000000,5,7.045226263099296
0,5,10000000,5.5,6.955602324439617
0,5,10000000,6,6.864578507920959
0,5,10000000,6.5,6.772194864334546
0,5,10000000,7,6.678431428830896
0,5,10000000,7.5,6.583272100040106
0,5,10000000,8,6.486690261810221
0,5,10000000,8.5,6.3887076887818655
0,5,10000000,9,6.28940039978069
0,5,10000000,9.5,6.188907994103669
0,5,10000000,10,6.087440186516617
0,5,10000000,10.5,5.98527236567337
0,5,10000000,11,5.8827365847173025
0,5,10000000,11.5,5.780207566921153
0,5,10000000,12,5.678078508980698
0,10,-10000000,0.1,8.060107936679062
0,10,-10000000,0.30000000000000004,8.170019343173488
0,10,-10000000,0.5,8.36471140293569
0,10,-10000000,0.7000000000000001,8.702644345370727
0,10,-10000000,0.9,9.232203276121211
0,10,-10000000,1.1,9.859564390720655
0,10,-10000000,1.3000000000000003,10.348748396115313
